                         baronBM  baronBMc  baronHR  baronHRc    cplexBM    cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc    mosekBM   mosekBM.2   mosekBMc  mosekBMc.2   mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
exp_random_10_10_10_5        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_6        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_7        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_8        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_10_9        1.0         -      1.0         -          -           -       1.0          -       1.0          -          -           -          -           -          -           -          1.0             -          1.0             -           -            -           -            -
exp_random_10_10_5_1         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    31871.0      6047.0     1801.0      4998.0          1.0           1.0          1.0             -           -     431251.0           -       6303.0
exp_random_10_10_5_10        1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -   118555.0     24417.0     9583.0     16961.0            -             -          1.0             -           -            -           -      65947.0
exp_random_10_10_5_2         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    63078.0      6976.0     5333.0     13300.0          1.0           1.0          1.0             -           -            -           -       9365.0
exp_random_10_10_5_3         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    83503.0      5821.0     2128.0     10496.0          1.0           1.0          1.0             -           -     103847.0           -      14700.0
exp_random_10_10_5_4         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    59732.0     11515.0     8183.0     80037.0          1.0           1.0          1.0             -           -    1576858.0           -     103121.0
exp_random_10_10_5_5         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    35369.0      3071.0     2411.0      8072.0          1.0           1.0          1.0             -           -     133058.0           -       6076.0
exp_random_10_10_5_6         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -     5701.0      6562.0     3054.0      8607.0          1.0           1.0          1.0             -           -      25865.0           -       7714.0
exp_random_10_10_5_7         1.0       1.0      1.0         -          -           -       1.0        1.0       1.0          -          -           -    25483.0      9807.0     5323.0     61584.0          1.0           1.0          1.0             -           -    1636205.0           -     322675.0
