                        baronBM  baronBMc  baronHR  baronHRc  cplexBM  cplexHRc  knitroBM  knitroBMc  knitroHR  knitroHRc  mosekBM  mosekBM.2  mosekBMc  mosekBMc.2  mosekHRc  mosekHRc.2  sbbknitroBM  sbbknitroBMc  sbbknitroHR  sbbknitroHRc  sbbmosekBM  sbbmosekBMc  sbbmosekHR  sbbmosekHRc
exp_random_10_10_5_5          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_6          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_7          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_8          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_10_5_9          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_1          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_10         -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_2          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_3          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_4          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_5          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_6          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_7          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_8          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_10_9          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_1           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -          8.0             -            -             -           -          8.0           -            -
exp_random_10_5_5_10          -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_2           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_3           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_4           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_5           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_6           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_7           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -           8.0          8.0             -           -            -           -          8.0
exp_random_10_5_5_8           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_10_5_5_9           -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -             -           -            -           -            -
exp_random_5_10_5_10          -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -          8.0             -           -            -           -            -
exp_random_5_10_5_2           -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
exp_random_5_10_5_7           -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -           -            -           -          8.0
LogReg_10_20_1_1              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_10             -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_2              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_3              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_4              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_5              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_6              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -          8.0           -            -
LogReg_10_20_1_7              -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_8              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_1_9              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_1              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_10             -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_2              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_3              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_4              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_5              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_6              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_7              -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_10_20_2_8              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -          8.0           -            -
LogReg_10_20_2_9              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_1               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_10              -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_2               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_3               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_4               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_5               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_6               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_7               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_8               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_1_9               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_1               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_10              -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_2               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_3               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_4               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_5               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_6               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_7               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_8               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_2_20_2_9               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_1               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_10              -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_2               -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_3               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_4               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_5               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_6               -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_7               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_8               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_1_9               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_1               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_10              -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_2               -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_3               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_4               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_5               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_6               -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_7               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_8               -         -        -         -        -         -         -          -         -        7.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
LogReg_5_20_2_9               -         -        -         -        -         -         -          -         -        8.0        -          -         -           -         -           -            -             -            -           8.0           -            -           -            -
kClus_3_10_5_2                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -         8.0          8.0           -            -
kClus_3_10_5_6                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -          8.0             -           -            -           -            -
kClus_3_20_2_1                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_10               -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_2                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_3                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_4                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_5                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_6                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_7                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_8                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_2_9                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_1                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_10               -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_2                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_3                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_4                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_5                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_6                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_7                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_8                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_3_9                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_1                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_10               -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_2                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_3                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_4                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_5                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_6                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_7                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_8                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_3_20_5_9                -         -        -         -      8.0         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_3_1                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -          8.0             -           -            -           -            -
kClus_5_10_3_8                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -         8.0          8.0           -            -
kClus_5_10_3_9                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -           8.0         8.0          8.0           -            -
kClus_5_10_5_1                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_10               -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -            -             -         8.0          8.0           -            -
kClus_5_10_5_2                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0           -            -           -          8.0
kClus_5_10_5_3                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_4                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_5                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_6                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_7                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_8                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -            -             -          8.0           8.0         8.0          8.0           -          8.0
kClus_5_10_5_9                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0           8.0         8.0          8.0           -          8.0
kClus_5_20_2_1                -         -        -         -        -         -         -          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_10               -         -        -         -      8.0       8.0       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_2                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_3                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_4                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_5                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
kClus_5_20_2_6                -         -        -         -        -         -       8.0          -         -          -        -          -         -           -         -           -          8.0           8.0          8.0             -         8.0          8.0           -          8.0
